8id,commentaries
69325,White resigns
21781,White resigns
32086,White resigns
69724,White resigns
57288,White resigns
40103,White resigns
7024,White resigns
10845,White resigns
40021,White resigns
58031,White resigns
18538,White resigns
78892,White resigns
17516,White resigns
21568,White resigns
39863,White resigns
15730,White resigns
59852,White resigns
51974,White resigns
20577,White resigns
6175,White resigns
5262,White resigns
63562,White resigns
26364,White resigns
42596,White resigns
12514,White resigns
63814,White resigns
19268,White resigns
64278,White resigns
60504,White resigns
41097,White resigns
2873,White resigns
9064,White resigns
35308,White resigns
36806,White resigns
14663,White resigns
65566,White resigns
56510,White resigns
80148,White resigns
8146,White resigns
71190,White resigns
26870,White resigns
81027,White resigns
54965,White resigns
31528,White resigns
45598,White resigns
35375,White resigns
9753,White resigns
74430,White resigns
76198,White resigns
53692,White resigns
80093,White resigns
51402,White resigns
11482,White resigns
36608,White resigns
73828,White resigns
75572,White resigns
10288,White resigns
39164,White resigns
42271,White resigns
15888,White resigns
54227,White resigns
69352,White resigns
5382,White resigns
35770,White resigns
60290,White resigns
64698,White resigns
27660,White resigns
59046,White resigns
6152,White resigns
26026,White resigns
29879,White resigns
7487,White resigns
74299,White resigns
10143,White resigns
19851,White resigns
30241,White resigns
20626,White resigns
67776,White resigns
73995,White resigns
63219,White resigns
8014,White resigns
18713,White resigns
33568,White resigns
64765,White resigns
46863,White resigns
23239,White resigns
38121,White resigns
63547,White resigns
5656,White resigns
46250,White resigns
8562,White resigns
6442,White resigns
18015,White resigns
633,White resigns
2664,White resigns
80923,White resigns
18615,White resigns
31475,White resigns
10964,White resigns
4213,White resigns
22374,White resigns
25089,White resigns
24676,White resigns
59452,White resigns
24523,White resigns
37187,White resigns
66891,White resigns
64029,White resigns
70794,White resigns
26180,White resigns
12023,White resigns
14185,White resigns
21265,White resigns
29312,White resigns
72095,White resigns
64552,White resigns
48149,White resigns
44463,White resigns
78464,White resigns
40767,White resigns
13889,White resigns
69084,White resigns
53816,White resigns
74418,White resigns
53526,White resigns
71723,White resigns
3047,White resigns
77273,White resigns
40338,White resigns
10517,White resigns
60990,White resigns
51384,White resigns
17151,White resigns
36753,White resigns
19034,White resigns
74784,White resigns
28449,White resigns
70481,White resigns
31541,White resigns
60233,White resigns
48393,White resigns
66104,White resigns
14844,White resigns
32022,White resigns
38383,White resigns
48335,White resigns
52991,White resigns
55627,White resigns
32357,White resigns
60729,White resigns
30195,White resigns
10331,White resigns
28872,White resigns
35823,White resigns
77453,White resigns
60522,White resigns
11123,White resigns
19196,White resigns
28911,White resigns
36767,White resigns
62482,White resigns
56248,White resigns
47674,White resigns
28714,White resigns
16315,White resigns
28491,White resigns
29567,White resigns
17758,White resigns
53122,White resigns
805,White resigns
45783,White resigns
34583,White resigns
77160,White resigns
80047,White resigns
33945,White resigns
36451,White resigns
68938,White resigns
32807,White resigns
41347,White resigns
28754,White resigns
64746,White resigns
79569,White resigns
68266,White resigns
9306,White resigns
46552,White resigns
68185,White resigns
10976,White resigns
60948,White resigns
21377,White resigns
6748,White resigns
57952,White resigns
11093,White resigns
23108,White resigns
53642,White resigns
54655,White resigns
46667,White resigns
14464,White resigns
71614,White resigns
23202,White resigns
8214,White resigns
23489,White resigns
6150,White resigns
76018,White resigns
12732,White resigns
72630,White resigns
19057,White resigns
38016,White resigns
9828,White resigns
42688,White resigns
21844,White resigns
80872,White resigns
17573,White resigns
27496,White resigns
75756,White resigns
78080,White resigns
78413,White resigns
72291,White resigns
16532,White resigns
53423,White resigns
4110,White resigns
22333,White resigns
61315,White resigns
72043,White resigns
17544,White resigns
24808,White resigns
55062,White resigns
6056,White resigns
10880,White resigns
41530,White resigns
38080,White resigns
17261,White resigns
57306,White resigns
50342,White resigns
17529,White resigns
48083,White resigns
79737,White resigns
54876,White resigns
69257,White resigns
6834,White resigns
4514,White resigns
50974,White resigns
60648,White resigns
37558,White resigns
31604,White resigns
7422,White resigns
51846,White resigns
7543,White resigns
73391,White resigns
73842,White resigns
69852,White resigns
23524,White resigns
9023,White resigns
45273,White resigns
30184,White resigns
49465,White resigns
1523,White resigns
65737,White resigns
62750,White resigns
33662,White resigns
40353,White resigns
64700,White resigns
1802,White resigns
9211,White resigns
13704,White resigns
2058,White resigns
44235,White resigns
32894,White resigns
17094,White resigns
1327,White resigns
73510,White resigns
75959,White resigns
75126,White resigns
50033,White resigns
19835,White resigns
69634,White resigns
74121,White resigns
55817,White resigns
31917,White resigns
45579,White resigns
14454,White resigns
3599,White resigns
48961,White resigns
6669,White resigns
45121,White resigns
7105,White resigns
70559,White resigns
181,White resigns
26018,White resigns
909,White resigns
62666,White resigns
7678,White resigns
17794,White resigns
74531,White resigns
5341,White resigns
32928,White resigns
45751,White resigns
1633,White resigns
14806,White resigns
70416,White resigns
14436,White resigns
47434,White resigns
76560,White resigns
13492,White resigns
35,White resigns
48522,White resigns
70871,White resigns
73219,White resigns
13027,White resigns
50153,White resigns
29527,White resigns
40672,White resigns
30225,White resigns
52493,White resigns
24091,White resigns
79017,White resigns
21207,White resigns
54974,White resigns
69240,White resigns
10419,White resigns
7324,White resigns
4409,White resigns
1160,White resigns
73244,White resigns
37038,White resigns
11055,White resigns
74086,White resigns
36970,White resigns
76529,White resigns
66135,White resigns
44498,White resigns
39074,White resigns
37894,White resigns
59809,White resigns
47839,White resigns
24077,White resigns
77387,White resigns
58912,White resigns
65207,White resigns
15711,White resigns
50894,White resigns
53482,White resigns
58300,White resigns
34177,White resigns
34121,White resigns
45160,White resigns
24853,White resigns
72787,White resigns
47925,White resigns
60254,White resigns
23154,White resigns
39256,White resigns
74348,White resigns
12158,White resigns
56339,White resigns
18565,White resigns
67723,White resigns
60818,White resigns
25128,White resigns
20302,White resigns
43338,White resigns
1809,White resigns
9722,White resigns
12126,White resigns
65839,White resigns
38920,White resigns
41663,White resigns
37090,White resigns
4079,White resigns
35374,White resigns
42673,White resigns
78482,White resigns
26912,White resigns
62231,White resigns
58259,White resigns
50885,White resigns
17895,White resigns
4886,White resigns
54859,White resigns
36882,White resigns
65436,White resigns
31711,White resigns
59908,White resigns
19591,White resigns
50302,White resigns
58863,White resigns
36198,White resigns
66762,White resigns
71976,White resigns
31792,White resigns
42932,White resigns
50983,White resigns
28589,White resigns
74507,White resigns
23988,White resigns
78472,White resigns
36497,White resigns
52678,White resigns
7795,White resigns
30357,White resigns
76962,White resigns
36037,White resigns
60063,White resigns
64432,White resigns
78177,White resigns
35568,White resigns
77916,White resigns
36606,White resigns
35923,White resigns
73758,White resigns
71411,White resigns
21975,White resigns
49174,White resigns
27563,White resigns
73730,White resigns
38495,White resigns
33077,White resigns
70487,White resigns
34387,White resigns
47413,White resigns
30571,White resigns
7895,White resigns
46915,White resigns
38363,White resigns
53247,White resigns
70865,White resigns
32512,White resigns
58339,White resigns
55371,White resigns
53218,White resigns
8570,White resigns
26453,White resigns
66205,White resigns
77703,White resigns
47614,White resigns
8229,White resigns
68751,White resigns
56480,White resigns
65739,White resigns
16510,White resigns
73823,White resigns
6146,White resigns
4995,White resigns
11053,White resigns
10705,White resigns
19859,White resigns
37580,White resigns
41813,White resigns
13276,White resigns
69070,White resigns
12752,White resigns
65489,White resigns
23486,White resigns
38113,White resigns
34230,White resigns
37727,White resigns
1951,White resigns
29685,White resigns
21980,White resigns
9460,White resigns
57793,White resigns
65935,White resigns
22203,White resigns
24141,White resigns
75594,White resigns
28141,White resigns
371,White resigns
26144,White resigns
76331,White resigns
60853,White resigns
80407,White resigns
78155,White resigns
6225,White resigns
22485,White resigns
62579,White resigns
69027,White resigns
44931,White resigns
42744,White resigns
21203,White resigns
16552,White resigns
7202,White resigns
27505,White resigns
56103,White resigns
28103,White resigns
59044,White resigns
68375,White resigns
48295,White resigns
47319,White resigns
32192,White resigns
66889,White resigns
12651,White resigns
7554,White resigns
48127,White resigns
57945,White resigns
3560,White resigns
6249,White resigns
42936,White resigns
70494,White resigns
42501,White resigns
71435,White resigns
52379,White resigns
28646,White resigns
72821,White resigns
21406,White resigns
8946,White resigns
39036,White resigns
38251,White resigns
24634,White resigns
57093,White resigns
41922,White resigns
53409,White resigns
46473,White resigns
54781,White resigns
56584,White resigns
26736,White resigns
21882,White resigns
63185,White resigns
71369,White resigns
53026,White resigns
65551,White resigns
50920,White resigns
24305,White resigns
77881,White resigns
31442,White resigns
1978,White resigns
6874,White resigns
64455,White resigns
64075,White resigns
10669,White resigns
45877,White resigns
14705,White resigns
30030,White resigns
43767,White resigns
78654,White resigns
25759,White resigns
28147,White resigns
53511,White resigns
2194,White resigns
2545,White resigns
34658,White resigns
13117,White resigns
2239,White resigns
67390,White resigns
67163,White resigns
30130,White resigns
48772,White resigns
14364,White resigns
4447,White resigns
43523,White resigns
70247,White resigns
55492,White resigns
33730,White resigns
584,White resigns
32914,White resigns
47797,White resigns
22202,White resigns
23605,White resigns
61657,White resigns
5196,White resigns
7790,White resigns
23223,White resigns
33714,White resigns
77492,White resigns
23117,White resigns
6097,White resigns
65930,White resigns
49235,White resigns
18341,White resigns
69593,White resigns
28263,White resigns
56629,White resigns
56239,White resigns
35938,White resigns
42258,White resigns
75898,White resigns
54883,White resigns
21005,White resigns
11021,White resigns
53486,White resigns
72300,White resigns
47984,White resigns
57635,White resigns
53990,White resigns
9124,White resigns
48581,White resigns
18978,White resigns
34269,White resigns
1922,White resigns
37657,White resigns
22433,White resigns
24837,White resigns
13441,White resigns
13952,White resigns
64046,White resigns
63300,White resigns
77435,White resigns
56855,White resigns
79827,White resigns
69796,White resigns
45882,White resigns
24683,White resigns
4964,White resigns
32902,White resigns
38815,White resigns
52069,White resigns
39781,White resigns
25999,White resigns
58320,White resigns
32989,White resigns
47383,White resigns
73846,White resigns
51025,White resigns
62331,White resigns
69239,White resigns
49411,White resigns
79260,White resigns
1860,White resigns
72233,White resigns
68557,White resigns
17993,White resigns
4710,White resigns
7301,White resigns
38388,White resigns
28665,White resigns
51489,White resigns
14381,White resigns
53992,White resigns
40126,White resigns
71928,White resigns
11684,White resigns
69031,White resigns
62821,White resigns
17035,White resigns
72494,White resigns
2234,White resigns
1912,White resigns
35311,White resigns
54225,White resigns
56949,White resigns
22618,White resigns
75912,White resigns
17152,White resigns
77513,White resigns
72727,White resigns
35622,White resigns
19742,White resigns
19010,White resigns
41897,White resigns
4883,White resigns
66766,White resigns
24258,White resigns
45958,White resigns
45871,White resigns
79577,White resigns
10910,White resigns
54165,White resigns
80253,White resigns
31169,White resigns
60107,White resigns
75400,White resigns
48745,White resigns
77841,White resigns
37381,White resigns
53472,White resigns
17421,White resigns
36588,White resigns
2876,White resigns
76687,White resigns
7745,White resigns
31658,White resigns
66161,White resigns
3311,White resigns
78935,White resigns
43687,White resigns
13858,White resigns
2106,White resigns
65530,White resigns
74861,White resigns
9207,White resigns
10974,White resigns
49731,White resigns
57220,White resigns
70745,White resigns
32362,White resigns
63870,White resigns
14700,White resigns
23049,White resigns
73683,White resigns
33879,White resigns
71234,White resigns
24204,White resigns
29728,White resigns
58895,White resigns
79069,White resigns
20338,White resigns
12263,White resigns
64726,White resigns
64428,White resigns
35068,White resigns
32197,White resigns
66544,White resigns
58296,White resigns
79854,White resigns
36699,White resigns
29117,White resigns
4646,White resigns
22620,White resigns
7852,White resigns
26264,White resigns
61585,White resigns
44355,White resigns
43063,White resigns
56061,White resigns
75589,White resigns
65222,White resigns
4072,White resigns
19285,White resigns
12300,White resigns
13351,White resigns
9238,White resigns
23034,White resigns
64144,White resigns
76333,White resigns
14330,White resigns
49262,White resigns
3427,White resigns
38818,White resigns
74670,White resigns
47621,White resigns
23787,White resigns
30529,White resigns
27290,White resigns
45612,White resigns
32255,White resigns
34334,White resigns
41961,White resigns
24814,White resigns
77692,White resigns
5040,White resigns
45688,White resigns
64646,White resigns
60768,White resigns
33775,White resigns
66635,White resigns
21761,White resigns
7290,White resigns
29473,White resigns
7724,White resigns
10807,White resigns
61769,White resigns
7412,White resigns
69208,White resigns
26702,White resigns
21297,White resigns
13423,White resigns
15316,White resigns
24983,White resigns
20545,White resigns
16653,White resigns
35734,White resigns
74885,White resigns
23518,White resigns
12041,White resigns
32862,White resigns
10988,White resigns
28362,White resigns
29525,White resigns
33146,White resigns
54693,White resigns
26706,White resigns
13374,White resigns
14795,White resigns
12382,White resigns
80065,White resigns
14814,White resigns
79701,White resigns
70729,White resigns
63509,White resigns
68283,White resigns
912,White resigns
49365,White resigns
22990,White resigns
63517,White resigns
69752,White resigns
64964,White resigns
21455,White resigns
66451,White resigns
55112,White resigns
73018,White resigns
46060,White resigns
57133,White resigns
2959,White resigns
61171,White resigns
75337,White resigns
48422,White resigns
56858,White resigns
8746,White resigns
18308,White resigns
63092,White resigns
9122,White resigns
39151,White resigns
76877,White resigns
10590,White resigns
198,White resigns
14576,White resigns
32705,White resigns
41870,White resigns
79695,White resigns
29053,White resigns
53604,White resigns
35814,White resigns
45275,White resigns
39706,White resigns
46380,White resigns
56415,White resigns
26114,White resigns
11226,White resigns
15018,White resigns
31652,White resigns
25694,White resigns
47699,White resigns
41060,White resigns
37715,White resigns
30160,White resigns
34692,White resigns
36218,White resigns
27663,White resigns
56905,White resigns
77449,White resigns
80736,White resigns
35963,White resigns
49542,White resigns
34774,White resigns
33828,White resigns
3686,White resigns
1845,White resigns
34390,White resigns
17191,White resigns
6824,White resigns
74753,White resigns
30993,White resigns
47790,White resigns
73998,White resigns
74508,White resigns
23571,White resigns
21050,White resigns
1986,White resigns
37360,White resigns
75011,White resigns
18855,White resigns
15612,White resigns
49403,White resigns
79561,White resigns
75377,White resigns
30819,White resigns
42899,White resigns
2720,White resigns
41314,White resigns
19873,White resigns
26379,White resigns
77212,White resigns
49461,White resigns
22610,White resigns
33619,White resigns
50133,White resigns
7719,White resigns
5898,White resigns
42453,White resigns
427,White resigns
70323,White resigns
19832,White resigns
72857,White resigns
46591,White resigns
55145,White resigns
7511,White resigns
7619,White resigns
46113,White resigns
79436,White resigns
79357,White resigns
66786,White resigns
26878,White resigns
30721,White resigns
22657,White resigns
27802,White resigns
4202,White resigns
39069,White resigns
73870,White resigns
74407,White resigns
26294,White resigns
20450,White resigns
37006,White resigns
56378,White resigns
13975,White resigns
9570,White resigns
71288,White resigns
29391,White resigns
40545,White resigns
33560,White resigns
9619,White resigns
59792,White resigns
29514,White resigns
33941,White resigns
22315,White resigns
80300,White resigns
11801,White resigns
68092,White resigns
28886,White resigns
51332,White resigns
45374,White resigns
70330,White resigns
50786,White resigns
36567,White resigns
79299,White resigns
5779,White resigns
65806,White resigns
66531,White resigns
76444,White resigns
2488,White resigns
79729,White resigns
61498,White resigns
9797,White resigns
9286,White resigns
48926,White resigns
80159,White resigns
33222,White resigns
109,White resigns
72869,White resigns
63742,White resigns
78440,White resigns
14556,White resigns
38505,White resigns
79195,White resigns
61463,White resigns
60678,White resigns
13828,White resigns
71782,White resigns
54985,White resigns
42540,White resigns
13326,White resigns
18975,White resigns
39515,White resigns
79963,White resigns
5674,White resigns
15200,White resigns
25456,White resigns
6409,White resigns
23679,White resigns
14014,White resigns
69520,White resigns
54374,White resigns
41090,White resigns
74116,White resigns
56305,White resigns
50107,White resigns
55476,White resigns
44470,White resigns
46529,White resigns
31937,White resigns
76481,White resigns
66382,White resigns
75462,White resigns
22913,White resigns
62306,White resigns
8222,White resigns
1764,White resigns
22930,White resigns
60283,White resigns
77615,White resigns
45274,White resigns
4073,White resigns
32100,White resigns
64605,White resigns
13028,White resigns
59770,White resigns
25131,White resigns
66044,White resigns
80552,White resigns
25826,White resigns
39401,White resigns
70307,White resigns
72569,White resigns
59190,White resigns
53956,White resigns
70981,White resigns
7228,White resigns
74280,White resigns
12479,White resigns
13232,White resigns
63584,White resigns
64218,White resigns
75727,White resigns
20260,White resigns
42607,White resigns
17314,White resigns
16268,White resigns
37661,White resigns
54076,White resigns
12777,White resigns
23576,White resigns
39267,White resigns
44371,White resigns
38591,White resigns
33366,White resigns
39355,White resigns
6122,White resigns
24475,White resigns
18572,White resigns
15073,White resigns
55372,White resigns
79033,White resigns
64137,White resigns
20583,White resigns
40684,White resigns
79100,White resigns
33830,White resigns
21710,White resigns
63445,White resigns
80573,White resigns
20805,White resigns
11043,White resigns
57918,White resigns
35341,White resigns
14851,White resigns
51185,White resigns
7948,White resigns
31879,White resigns
32152,White resigns
20452,White resigns
75942,White resigns
32174,White resigns
76139,White resigns
43098,White resigns
68451,White resigns
31166,White resigns
44095,White resigns
46726,White resigns
42653,White resigns
50503,White resigns
21742,White resigns
30816,White resigns
23447,White resigns
35090,White resigns
74084,White resigns
43226,White resigns
56261,White resigns
59212,White resigns
42966,White resigns
63611,White resigns
1013,White resigns
11943,White resigns
71161,White resigns
66126,White resigns
61021,White resigns
79233,White resigns
24201,White resigns
5952,White resigns
10731,White resigns
36554,White resigns
50246,White resigns
48573,White resigns
72860,White resigns
66055,White resigns
70200,White resigns
5354,White resigns
65992,White resigns
9340,White resigns
42956,White resigns
16504,White resigns
50550,White resigns
58820,White resigns
40806,White resigns
41459,White resigns
12654,White resigns
56392,White resigns
39214,White resigns
68572,White resigns
68367,White resigns
76205,White resigns
45883,White resigns
27596,White resigns
21231,White resigns
51409,White resigns
40557,White resigns
34967,White resigns
3772,White resigns
13470,White resigns
54825,White resigns
6866,White resigns
54948,White resigns
39556,White resigns
58585,White resigns
7158,White resigns
43220,White resigns
15273,White resigns
31041,White resigns
74420,White resigns
33507,White resigns
13171,White resigns
55237,White resigns
10679,White resigns
35813,White resigns
14440,White resigns
58045,White resigns
52675,White resigns
14049,White resigns
77061,White resigns
42573,White resigns
46340,White resigns
18384,White resigns
69288,White resigns
40633,White resigns
9767,White resigns
62283,White resigns
61691,White resigns
23843,White resigns
9630,White resigns
80831,White resigns
30985,White resigns
61894,White resigns
70497,White resigns
46223,White resigns
46466,White resigns
8294,White resigns
66117,White resigns
31052,White resigns
7698,White resigns
28070,White resigns
67807,White resigns
2271,White resigns
17597,White resigns
44669,White resigns
65981,White resigns
45656,White resigns
40720,White resigns
8589,White resigns
46999,White resigns
1595,White resigns
50880,White resigns
14077,White resigns
22655,White resigns
37313,White resigns
45060,White resigns
19174,White resigns
38093,White resigns
78490,White resigns
45814,White resigns
13814,White resigns
55210,White resigns
76364,White resigns
61543,White resigns
27431,White resigns
69101,White resigns
61290,White resigns
35777,White resigns
55401,White resigns
23274,White resigns
8075,White resigns
69622,White resigns
30208,White resigns
68291,White resigns
62654,White resigns
46894,White resigns
66829,White resigns
15943,White resigns
55840,White resigns
24706,White resigns
24595,White resigns
52044,White resigns
54846,White resigns
3009,White resigns
30535,White resigns
6545,White resigns
63891,White resigns
48147,White resigns
13659,White resigns
66383,White resigns
1316,White resigns
43461,White resigns
55448,White resigns
1618,White resigns
54410,White resigns
23218,White resigns
24309,White resigns
38468,White resigns
11616,White resigns
27117,White resigns
21358,White resigns
15112,White resigns
5915,White resigns
30879,White resigns
78258,White resigns
39357,White resigns
57878,White resigns
41956,White resigns
1281,White resigns
76099,White resigns
68450,White resigns
35302,White resigns
44382,White resigns
57462,White resigns
29071,White resigns
9941,White resigns
22842,White resigns
34184,White resigns
49706,White resigns
38944,White resigns
43666,White resigns
70808,White resigns
57037,White resigns
53903,White resigns
72511,White resigns
2366,White resigns
73799,White resigns
803,White resigns
29443,White resigns
67343,White resigns
45307,White resigns
1945,White resigns
23266,White resigns
48869,White resigns
58371,White resigns
796,White resigns
30243,White resigns
47895,White resigns
40616,White resigns
6541,White resigns
4064,White resigns
814,White resigns
54817,White resigns
35045,White resigns
42384,White resigns
46394,White resigns
1110,White resigns
29468,White resigns
27277,White resigns
38345,White resigns
3781,White resigns
45156,White resigns
11527,White resigns
78614,White resigns
44915,White resigns
77304,White resigns
14411,White resigns
18399,White resigns
6737,White resigns
37681,White resigns
24303,White resigns
23393,White resigns
68288,White resigns
34849,White resigns
42040,White resigns
1208,White resigns
47954,White resigns
71553,White resigns
41374,White resigns
57656,White resigns
54317,White resigns
26433,White resigns
53872,White resigns
28503,White resigns
47701,White resigns
46267,White resigns
41865,White resigns
15369,White resigns
46816,White resigns
73740,White resigns
77468,White resigns
54439,White resigns
71759,White resigns
15754,White resigns
47632,White resigns
32779,White resigns
20719,White resigns
35243,White resigns
22614,White resigns
14106,White resigns
7716,White resigns
3850,White resigns
31148,White resigns
73187,White resigns
16637,White resigns
70495,White resigns
5760,White resigns
19181,White resigns
74254,White resigns
74302,White resigns
79927,White resigns
70505,White resigns
17055,White resigns
47347,White resigns
61445,White resigns
38449,White resigns
15411,White resigns
28216,White resigns
75532,White resigns
51065,White resigns
74070,White resigns
1717,White resigns
61150,White resigns
40490,White resigns
5638,White resigns
22432,White resigns
22214,White resigns
70806,White resigns
7238,White resigns
34807,White resigns
6850,White resigns
3583,White resigns
16247,White resigns
35441,White resigns
15049,White resigns
71999,White resigns
17476,White resigns
3381,White resigns
78404,White resigns
22127,White resigns
54077,White resigns
52612,White resigns
73421,White resigns
75004,White resigns
64753,White resigns
41839,White resigns
38852,White resigns
28543,White resigns
34482,White resigns
61915,White resigns
18831,White resigns
61871,White resigns
63832,White resigns
4476,White resigns
29890,White resigns
79291,White resigns
61031,White resigns
30471,White resigns
74117,White resigns
72264,White resigns
70507,White resigns
26815,White resigns
33091,White resigns
60515,White resigns
48938,White resigns
48706,White resigns
66811,White resigns
60981,White resigns
25459,White resigns
65888,White resigns
17885,White resigns
59227,White resigns
36797,White resigns
80115,White resigns
52132,White resigns
4371,White resigns
71804,White resigns
28325,White resigns
57050,White resigns
71803,White resigns
35515,White resigns
78184,White resigns
7630,White resigns
56608,White resigns
38563,White resigns
33926,White resigns
34748,White resigns
46348,White resigns
38276,White resigns
51081,White resigns
1210,White resigns
33074,White resigns
28047,White resigns
43096,White resigns
59532,White resigns
62034,White resigns
21212,White resigns
64669,White resigns
5083,White resigns
22996,White resigns
79558,White resigns
27115,White resigns
56285,White resigns
40726,White resigns
54453,White resigns
35752,White resigns
44486,White resigns
59284,White resigns
70377,White resigns
33966,White resigns
19868,White resigns
16431,White resigns
49949,White resigns
62977,White resigns
40316,White resigns
77811,White resigns
59785,White resigns
5003,White resigns
14671,White resigns
18900,White resigns
35297,White resigns
2142,White resigns
18299,White resigns
54952,White resigns
52903,White resigns
55354,White resigns
41864,White resigns
68911,White resigns
13522,White resigns
25991,White resigns
61527,White resigns
45967,White resigns
70825,White resigns
29180,White resigns
42911,White resigns
59890,White resigns
1629,White resigns
5541,White resigns
5414,White resigns
66119,White resigns
44753,White resigns
75873,White resigns
21749,White resigns
4983,White resigns
71562,White resigns
64744,White resigns
24558,White resigns
6052,White resigns
42135,White resigns
46292,White resigns
58914,White resigns
13549,White resigns
20098,White resigns
15610,White resigns
23243,White resigns
42247,White resigns
41384,White resigns
14670,White resigns
44032,White resigns
74943,White resigns
76533,White resigns
27416,White resigns
26198,White resigns
72988,White resigns
45020,White resigns
59098,White resigns
37815,White resigns
19588,White resigns
777,White resigns
80400,White resigns
60527,White resigns
55390,White resigns
1755,White resigns
37801,White resigns
30169,White resigns
77294,White resigns
13359,White resigns
72712,White resigns
36420,White resigns
55331,White resigns
62127,White resigns
57176,White resigns
52939,White resigns
53688,White resigns
12994,White resigns
50611,White resigns
15312,White resigns
74843,White resigns
22894,White resigns
6172,White resigns
67431,White resigns
73150,White resigns
4900,White resigns
69359,White resigns
77543,White resigns
20198,White resigns
4070,White resigns
2197,White resigns
40153,White resigns
69585,White resigns
66823,White resigns
58314,White resigns
11471,White resigns
22758,White resigns
54979,White resigns
41823,White resigns
55491,White resigns
15507,White resigns
77948,White resigns
15011,White resigns
44264,White resigns
84,White resigns
14136,White resigns
26167,White resigns
15773,White resigns
11952,White resigns
61728,White resigns
73992,White resigns
68316,White resigns
54,White resigns
11390,White resigns
31873,White resigns
56984,White resigns
41138,White resigns
65294,White resigns
64283,White resigns
44697,White resigns
34979,White resigns
2352,White resigns
32572,White resigns
23262,White resigns
2165,White resigns
51946,White resigns
36452,White resigns
16359,White resigns
22832,White resigns
45538,White resigns
841,White resigns
14251,White resigns
18818,White resigns
71494,White resigns
61442,White resigns
20270,White resigns
27984,White resigns
66733,White resigns
48768,White resigns
53739,White resigns
47955,White resigns
69762,White resigns
32425,White resigns
52479,White resigns
75314,White resigns
65922,White resigns
29732,White resigns
33533,White resigns
63723,White resigns
21264,White resigns
21916,White resigns
55216,White resigns
44501,White resigns
49929,White resigns
58752,White resigns
59604,White resigns
75753,White resigns
39046,White resigns
70098,White resigns
80327,White resigns
49812,White resigns
14214,White resigns
20906,White resigns
10518,White resigns
50592,White resigns
48325,White resigns
57394,White resigns
34955,White resigns
9108,White resigns
14849,White resigns
65847,White resigns
74355,White resigns
47306,White resigns
31202,White resigns
827,White resigns
36535,White resigns
9457,White resigns
75264,White resigns
13430,White resigns
37161,White resigns
28135,White resigns
51360,White resigns
22327,White resigns
64214,White resigns
66236,White resigns
51264,White resigns
7734,White resigns
42667,White resigns
49940,White resigns
55364,White resigns
63347,White resigns
38323,White resigns
38901,White resigns
66642,White resigns
80344,White resigns
63037,White resigns
27967,White resigns
61908,White resigns
58030,White resigns
39063,White resigns
31497,White resigns
36976,White resigns
48114,White resigns
28199,White resigns
69323,White resigns
79662,White resigns
7496,White resigns
23735,White resigns
54283,White resigns
59362,White resigns
6239,White resigns
62024,White resigns
33740,White resigns
38479,White resigns
73365,White resigns
23464,White resigns
27720,White resigns
64150,White resigns
58775,White resigns
31993,White resigns
51055,White resigns
51112,White resigns
38778,White resigns
76707,White resigns
20969,White resigns
52056,White resigns
6980,White resigns
15880,White resigns
35139,White resigns
73715,White resigns
3352,White resigns
78047,White resigns
67671,White resigns
1907,White resigns
43342,White resigns
19020,White resigns
12457,White resigns
55596,White resigns
36901,White resigns
9906,White resigns
22289,White resigns
41670,White resigns
48680,White resigns
78493,White resigns
57705,White resigns
43738,White resigns
45599,White resigns
8654,White resigns
35173,White resigns
52097,White resigns
56893,White resigns
37495,White resigns
39472,White resigns
75872,White resigns
18990,White resigns
75767,White resigns
42509,White resigns
37710,White resigns
43828,White resigns
34890,White resigns
66594,White resigns
50549,White resigns
16957,White resigns
68463,White resigns
485,White resigns
71365,White resigns
33033,White resigns
1799,White resigns
46941,White resigns
601,White resigns
12086,White resigns
20502,White resigns
68372,White resigns
64471,White resigns
18464,White resigns
79617,White resigns
62181,White resigns
42371,White resigns
26451,White resigns
65266,White resigns
41895,White resigns
13902,White resigns
40742,White resigns
3585,White resigns
74807,White resigns
29005,White resigns
78099,White resigns
6484,White resigns
74034,White resigns
33309,White resigns
75771,White resigns
65245,White resigns
75821,White resigns
20319,White resigns
23133,White resigns
32360,White resigns
33863,White resigns
44740,White resigns
21786,White resigns
15865,White resigns
28316,White resigns
52175,White resigns
79877,White resigns
64001,White resigns
19988,White resigns
68684,White resigns
41165,White resigns
45212,White resigns
25847,White resigns
75965,White resigns
39688,White resigns
49360,White resigns
6912,White resigns
22337,White resigns
23203,White resigns
71973,White resigns
29552,White resigns
40575,White resigns
15442,White resigns
18893,White resigns
80963,White resigns
74297,White resigns
49273,White resigns
22312,White resigns
33062,White resigns
70600,White resigns
31241,White resigns
33962,White resigns
64975,White resigns
33938,White resigns
69178,White resigns
45918,White resigns
2536,White resigns
59144,White resigns
38782,White resigns
13435,White resigns
9775,White resigns
11858,White resigns
39238,White resigns
73410,White resigns
52151,White resigns
14379,White resigns
6930,White resigns
45580,White resigns
62717,White resigns
30360,White resigns
54282,White resigns
44379,White resigns
71132,White resigns
70125,White resigns
31950,White resigns
60695,White resigns
40311,White resigns
76328,White resigns
13840,White resigns
35902,White resigns
39700,White resigns
42049,White resigns
10100,White resigns
29256,White resigns
35094,White resigns
23794,White resigns
48413,White resigns
5063,White resigns
64019,White resigns
12521,White resigns
43923,White resigns
54301,White resigns
19399,White resigns
